projectId,isOn,trustProductName,proectIssueCode,trustCompanyName,trustCompanyShortName,trustTremType,trustPropertyApplicationDesc,trustPropertyManagementDesc,issueCodeDate,publicityTime,registrationTime
17735,1,华能信托-浦鼎8号集合资金信托计划,ZXD36H20180101000471X,华能贵诚信托有限公司,华能信托,14.3,金融业,实物及其他资产,2018-01-05,2018-02-01,2018-01-29
17416,1,中原财富-宏业274期-大溪地11号院南院贷款项目集合资金信托计划,ZXD45Z201801010001604,中原信托有限公司,中原信托,35.8,房地产业,信托贷款,2018-01-03,2018-02-05,2018-01-29
15298,1,交银国信·五矿交银结构调整基金信托计划,ZXD34J201712110038900,交银国际信托有限公司,交银信托,-1,批发和零售业,其他债权资产,2017-12-21,2018-02-01,2018-01-10
10069,1,中铁信托·嘉盛集合资金信托计划,ZXD43Z201711110031242,中铁信托有限责任公司,中铁信托,60,金融业,资产及其收（受）益权（不附回购）,2017-11-23,2018-02-05,2018-01-15
9385,1,华宝信托-宝泰鑫隆集合资金信托计划,ZXD34H201711110024467,华宝信托有限责任公司,华宝信托,-1,租赁和商务服务业,其他债权资产,2017-11-17,2018-02-05,2018-01-12
8709,1,大业信托·增利1号被动型事务管理类集合资金信托计划第1期,ZXD31D20171111001777X,大业信托有限责任公司,大业信托,30,金融业,资产及其收（受）益权（不附回购）,2017-11-14,2018-02-05,2018-01-15
7091,1,五矿信托-九华地产信托贷款集合资金信托计划,ZXD32W20171101000172X,五矿国际信托有限公司,五矿信托,24,建筑业,信托贷款,2017-11-02,2018-02-05,2018-01-25
5550,1,国通信托·济南智幸股权收益权投资集合资金信托计划,ZXD31F201710110016679,国通信托有限责任公司,国通信托,24,批发和零售业,资产及其收（受）益权（附回购）,2017-10-23,2018-02-05,2018-01-09
3129,1,建信信托-九挚2号集合资金信托计划,ZXD32J201709010029420,建信信托有限责任公司,建信信托,12,房地产业,长期股权投资,2017-09-27,2018-02-01,2018-01-16
259,1,粤财信托·腾鑫1号证券投资集合资金信托计划,ZXD32G201709010000938,广东粤财信托有限公司,粤财信托,-1,金融业,股票投资,2017-09-04,2018-02-05,2017-12-29
21018,1,吉信·融通344号诚泰商业保理财产权信托计划,ZXD31J201801101036483,吉林省信托有限责任公司,吉林信托,60,租赁和商务服务业,持有并管理,2018-01-31,2018-03-08,2018-02-28
19356,1,华润信托·相聚资本优粤33号13期集合资金信托计划,ZXD38H20180101002035X,华润深国投信托有限公司,华润信托,120,金融业,股票投资,2018-01-17,2018-03-08,2018-03-02
13752,1,国通信托·方兴392号武汉化工投二号集合资金信托计划,ZXD31F201712010023599,国通信托有限责任公司,国通信托,12,水利、环境和公共设施管理业,资产及其收（受）益权（附回购）,2017-12-14,2018-03-08,2018-02-14
12618,1,中融-助金196号集合资金信托计划,ZXD41Z201712110012334,中融国际信托有限公司,中融信托,240,房地产业,长期股权投资,2017-12-08,2018-03-08,2018-03-01
12128,1,平安信托*宏泰三百一十一号集合资金信托计划,ZXD31P201712010007450,平安信托有限责任公司,平安信托,12,房地产业,信托贷款,2017-12-06,2018-03-08,2018-02-24
7388,1,华能信托-正前方1期债券投资集合资金信托计划,ZXD36H201711110004683,华能贵诚信托有限公司,华能信托,12,金融业,债券投资,2017-11-03,2018-03-08,2018-03-02
7054,1,华润信托·相聚资本优粤33号12期集合资金信托计划,ZXD38H201711010001350,华润深国投信托有限公司,华润信托,120,金融业,股票投资,2017-11-01,2018-03-08,2018-03-02
4736,1,建信信托-缤纷日月城项目集合资金信托计划,ZXD32J201710010008629,建信信托有限责任公司,建信信托,12,房地产业,信托贷款,2017-10-16,2018-03-08,2018-02-28
3717,1,华鑫信托·复兴13号集合资金信托计划,ZXD39H201709110035266,华鑫国际信托有限公司,华鑫信托,12,金融业,股票投资,2017-09-29,2018-03-08,2018-02-24
2183,1,光大信托-鹏欣3号集合资金信托计划,ZXD31G201709010020008,光大兴陇信托有限责任公司,光大信托,24,租赁和商务服务业,"信托贷款,持有并管理",2017-09-20,2018-03-08,2018-01-16
18628,1,华信·华冠159号集合资金信托计划,ZXD40H201801010013246,华信信托股份有限公司,华信信托,12,金融业,资产及其收（受）益权（不附回购）,2018-01-12,2018-02-14,2018-02-09
17588,1,中铁信托·聚锦1802期集合资金信托计划,ZXD43Z201801010003244,中铁信托有限责任公司,中铁信托,24,金融业,其他债权资产,2018-01-05,2018-02-14,2018-02-02
16952,1,国投泰康信托鲲鹏91号（茂典37号）集合资金信托计划,ZXD35G201712110055237,国投泰康信托有限公司,国投泰康,60,金融业,债券投资,2017-12-29,2018-02-14,2018-02-11
18043,1,中航信托·天信（2017）52号集合资金信托计划,ZXD37Z201801010007716,中航信托股份有限公司,中航信托,24,金融业,实物及其他资产,2018-01-09,2018-02-02,2018-01-24
13736,1,华润信托·外贸致中和赢尊享3期集合资金信托计划,ZXD38H201712010023446,华润深国投信托有限公司,华润信托,小于一个月,金融业,股票投资,2017-12-14,2018-02-14,2018-02-02
14767,1,华鑫信托·民鑫73号证券投资集合资金信托计划,ZXD39H201712110033614,华鑫国际信托有限公司,华鑫信托,12,金融业,股票投资,2017-12-20,2018-02-02,2018-01-30
13733,1,华润信托·外贸致中和赢尊享2期集合资金信托计划,ZXD38H201712010023419,华润深国投信托有限公司,华润信托,12,金融业,股票投资,2017-12-14,2018-02-14,2018-02-02
14611,1,长安信托-长安投资1024号证券投资集合资金信托计划,ZXD31C20171211003215X,长安国际信托股份有限公司,长安信托,24,金融业,股票投资,2017-12-19,2018-02-02,2018-01-25
13170,1,华润信托·鸿道聚利集合资金信托计划,ZXD38H201712010017803,华润深国投信托有限公司,华润信托,240,金融业,股票投资,2017-12-12,2018-02-14,2018-02-07
10557,1,陆家嘴信托·金阳光财富系列36号集合资金信托计划,ZXD31L201711010036068,陆家嘴国际信托有限公司,陆家嘴信托,24,金融业,资产及其收（受）益权（不附回购）,2017-11-27,2018-02-14,2017-12-22
13306,1,华润信托·捷昀24号集合资金信托计划,ZXD38H201712010019153,华润深国投信托有限公司,华润信托,36,金融业,股票投资,2017-12-12,2018-02-22,2018-02-01
8211,1,国投泰康信托鲲鹏145号星和卓粤32号集合资金信托计划,ZXD35G201711110012848,国投泰康信托有限公司,国投泰康,36,金融业,债券投资,2017-11-10,2018-02-14,2018-02-11
7295,1,兴业信托·兴鹭同享7号集合资金信托计划,ZXD36X201711010003750,兴业国际信托有限公司,兴业信托,18,房地产业,信托贷款,2017-11-03,2018-02-14,2018-02-11
12742,1,四川信托-汇鑫21号集合资金信托计划,ZXD36S201712010013564,四川信托有限公司,四川信托,12,金融业,实物及其他资产,2017-12-08,2018-02-02,2018-01-29
11726,1,云锦10号-冀租稳健2017年第4期财产权信托,ZXD32Y201712101003481,云南国际信托有限公司,云南信托,56.1,租赁和商务服务业,其他债权资产,2017-12-04,2018-02-02,2018-01-19
6605,1,平安财富合辉1号集合信托计划（第1期）,ZXD31P201710011027134,平安信托有限责任公司,平安信托,36,房地产业,长期股权投资,2017-10-30,2018-02-14,2018-02-06
11330,1,华润信托·富邻浦江5号集合资金信托计划,ZXD38H201711010043715,华润深国投信托有限公司,华润信托,36,金融业,股票投资,2017-11-30,2018-02-02,2018-01-29
8459,1,西藏信托-藏芯1号合伙份额收益权财产权信托,ZXD32X201711111015290,西藏信托有限公司,西藏信托,60,制造业,长期股权投资,2017-11-13,2018-02-02,2018-01-25
8022,1,粤财信托·富邻浦江2号集合资金信托计划,ZXD32G201711010010989,广东粤财信托有限公司,粤财信托,12,金融业,股票投资,2017-11-09,2018-02-22,2018-02-07
5021,1,陆家嘴信托·金融城与时聚金第十期第1号集合资金信托计划,ZXD31L201710010011443,陆家嘴国际信托有限公司,陆家嘴信托,12,金融业,资产及其收（受）益权（不附回购）,2017-10-18,2018-02-22,2017-11-17
14851,1,中航信托·天翼系列投资集合资金信托计划第100号信托单位,ZXD37Z201712010034454,中航信托股份有限公司,中航信托,27,金融业,资产及其收（受）益权（不附回购）,2017-12-20,2018-02-07,2018-01-11
14808,1,和享2017年第六期个人消费贷款资产证券化信托,ZXD38H201712101034029,华润深国投信托有限公司,华润信托,35,金融业,其他债权资产,2017-12-20,2018-02-07,2018-01-12
14805,1,和萃2017年第三期不良资产证券化信托,ZXD38H201712101033995,华润深国投信托有限公司,华润信托,19,金融业,其他债权资产,2017-12-20,2018-02-07,2018-01-12
14735,1,中国民生信托-至信437号利亚德定向增发集合资金信托计划,ZXD35Z201712010033394,中国民生信托有限公司,民生信托,30,制造业,公募基金,2017-12-19,2018-02-07,2018-01-30
14194,1,英大信托辛庄项目保障房产业投资集合资金信托计划,ZXD31Y201712010028008,英大国际信托有限责任公司,英大信托,36,房地产业,长期股权投资,2017-12-18,2018-02-07,2018-01-11
12668,1,恒利丰253号集合资金信托计划,ZXD34B201712110012835,渤海国际信托股份有限公司,渤海信托,30.1,金融业,股票投资,2017-12-08,2018-02-07,2018-01-09
7294,1,兴业信托·易鑫租赁Pre-ABS集合资金信托计划（2期）,ZXD36X201711010003741,兴业国际信托有限公司,兴业信托,12,租赁和商务服务业,信托贷款,2017-11-03,2018-02-07,2018-02-02
6942,1,恒利丰193号集合资金信托计划,ZXD34B201711110000234,渤海国际信托股份有限公司,渤海信托,12,金融业,股票投资,2017-11-01,2018-02-07,2018-01-22
6261,1,陕国投·湘潭振湘国投公司信托贷款集合资金信托计划,ZXD33S201710110023729,陕西省国际信托股份有限公司,陕西信托,36,租赁和商务服务业,信托贷款,2017-10-26,2018-02-07,2018-02-02
5507,1,中江国际·金鹤360号中央商场贷款集合资金信托计划,ZXD39Z201710010016256,中江国际信托股份有限公司,中江信托,24,房地产业,信托贷款,2017-10-20,2018-02-07,2017-12-21
20779,1,四川信托-锦江53号集合资金信托计划,ZXD36S201801010034157,四川信托有限公司,四川信托,18,金融业,实物及其他资产,2018-01-30,2018-02-14,2018-02-11
20187,1,光大-陇创4号集合资金信托计划,ZXD31G201801110028420,光大兴陇信托有限责任公司,光大信托,36,房地产业,信托贷款,2018-01-24,2018-02-13,2018-02-08
19349,1,粤财信托·华润佳成集合资金信托计划,ZXD32G201801110020283,广东粤财信托有限公司,粤财信托,36,租赁和商务服务业,长期股权投资,2018-01-17,2018-02-13,2018-02-07
19102,1,华澳·臻智82号证券投资集合资金信托计划,ZXD33H201801110017934,华澳国际信托有限公司,华澳信托,12,金融业,股票投资,2018-01-15,2018-02-13,2018-02-09
18629,1,华信·华冠160号集合资金信托计划,ZXD40H201801010013255,华信信托股份有限公司,华信信托,12,金融业,信托贷款,2018-01-12,2018-02-13,2018-02-09
17788,1,金谷·信惠168号证券投资集合资金信托计划,ZXD34Z201801110005205,中国金谷国际信托有限责任公司,金谷信托,12,金融业,股票投资,2018-01-08,2018-02-13,2018-02-01
17555,1,金谷·信惠167号证券投资集合资金信托计划,ZXD34Z201801110002910,中国金谷国际信托有限责任公司,金谷信托,12,金融业,股票投资,2018-01-04,2018-02-13,2018-02-01
16657,1,华润信托·远策致盈3号集合资金信托计划,ZXD38H201712010052309,华润深国投信托有限公司,华润信托,240,金融业,股票投资,2017-12-27,2018-02-13,2018-02-09
10024,1,陆家嘴信托·金阳光财富系列34号集合资金信托计划,ZXD31L201711010030794,陆家嘴国际信托有限公司,陆家嘴信托,24,金融业,资产及其收（受）益权（不附回购）,2017-11-22,2018-02-14,2017-12-22
2101,1,陕国投·华友钴业流动资金贷款集合资金信托计划,ZXD33S201709010019188,陕西省国际信托股份有限公司,陕西信托,12,制造业,信托贷款,2017-09-20,2018-02-13,2018-01-22
18957,1,万向信托-地产139号（宏地置业基金一号项目集合资金信托计划）,ZXD31W201801010016518,万向信托有限公司,万向信托,18,房地产业,信托贷款,2018-01-15,2018-02-13,2018-02-08
18680,1,江苏鑫诚电动车科技发展有限公司贷款集合资金信托计划,ZXD31A201801010013768,安徽国元信托有限责任公司,国元信托,24,制造业,信托贷款,2018-01-12,2018-02-13,2018-02-05
17786,1,金谷·信盈63号证券投资集合资金信托计划,ZXD34Z201801110005189,中国金谷国际信托有限责任公司,金谷信托,12,金融业,股票投资,2018-01-08,2018-02-13,2018-02-01
15400,1,国元·安盈·201701041号集合资金信托,ZXD31A201712010039887,安徽国元信托有限责任公司,国元信托,24,水利、环境和公共设施管理业,信托贷款,2017-12-21,2018-02-13,2018-02-05
14403,1,昆仑信托·红星企发债权转让及回购集合资金信托计划,ZXD31K201712010030090,昆仑信托有限责任公司,昆仑信托,36,租赁和商务服务业,其他债权资产,2017-12-19,2018-01-31,2018-01-24
13975,1,上海信托九江1号财产权信托,ZXD35S201712101025822,上海国际信托有限公司,上海信托,34.3,金融业,资产收益权（不附回购）,2017-12-15,2018-01-31,2018-01-05
12821,1,交银国信·集通182号集合资金信托计划,ZXD34J201712010014349,交银国际信托有限公司,交银信托,12,建筑业,信托贷款,2017-12-11,2018-01-31,2017-12-20
12747,1,北方信托磐石三号集合资金信托,ZXD32B20171211001361X,北方国际信托股份有限公司,北方信托,12,制造业,信托贷款,2017-12-08,2018-01-31,2018-01-10
10959,1,中粮信托·供应链信托贷款二十五期（中粮名庄荟红酒经销商）集合资金信托计划,ZXD40Z20171101004002X,中粮信托有限责任公司,中粮信托,6,批发和零售业,特定资产及其收（受）益权附回购,2017-11-28,2018-01-31,2018-01-23
10405,1,国民信托丰利31号事务管理集合资金信托计划,ZXD34G201711110034557,国民信托有限公司,国民信托,24,金融业,资产收益权（不附回购）,2017-11-24,2018-01-31,2018-01-17
13774,1,中航信托·天启【2017】652号有车有家财产权信托,ZXD37Z201712101023815,中航信托股份有限公司,中航信托,24,租赁和商务服务业,资产收益权（不附回购）,2017-12-14,2018-01-30,2018-01-25
13226,1,四川信托-天府新区一号集合资金信托计划,ZXD36S201712010018361,四川信托有限公司,四川信托,12,房地产业,长期股权投资,2017-12-12,2018-01-30,2018-01-23
13059,1,中航信托·天启【2017】515号阳光城富百腾信托贷款集合资金信托计划,ZXD37Z201712010016706,中航信托股份有限公司,中航信托,24,房地产业,信托贷款,2017-12-12,2018-01-30,2018-01-25
